whois_id,character_id,character_name,captured_at,raw_text,parsed_level,parsed_race,parsed_class,status,parse_confidence,notes
whois_indra_1780911954,char_indra,Indra,2026-06-08 19:45:54,"Indra the Weaponsmistress of Rohan is a level thirty-seven
    Rohirric Bodyguard [Retired].
Last login 17 years and 30 days ago from *.se.

Forth, Eorlingas!",37,Rohirric Bodyguard,,Retired,medium,query_name=Indra | display_name=Indra the Weaponsmistress of Rohan | epithet_or_title=the Weaponsmistress of Rohan | Last login 17 years and 30 days ago from *.se.
whois_ingold_1780911959,char_ingold,Ingold,2026-06-08 19:46:00,"Ingold the Eriadorian Patrol Leader is a Man [Retired].

               The love is out there...

               http://www.hot.ee/ingold
You hear some close noise from the south.",,Man,,Retired,medium,query_name=Ingold | display_name=Ingold the Eriadorian Patrol Leader | epithet_or_title=the Eriadorian Patrol Leader
whois_ingwë_1780911965,,Ingwë,2026-06-08 19:46:05,"Ingwë King of the Vanyar is a level thirty Noldorin Battlemaster
    [Retired].
Last login 23 years and 30 days ago from *.com.",30,Noldorin,Battlemaster,Retired,medium,query_name=Ingwe | display_name=Ingwë King of the Vanyar | epithet_or_title=King of the Vanyar | Last login 23 years and 30 days ago from *.com.
whois_innuendo_1780911970,char_innuendo,Innuendo,2026-06-08 19:46:11,"Innuendo Altharis, Noble of the House of Garador is a level
    thirty-six Half-elven Hero [Retired].
Last login 2 years, 6 months, and 15 days ago.

High and Mighty, alone we are Kings,
whirlwinds of Fire we ride!",36,Half-elven,Hero,Retired,medium,"query_name=Innuendo | display_name=Innuendo Altharis, Noble of the House of Garador | epithet_or_title=Altharis, Noble of the House of Garador | Last login 2 years, 6 months, and 15 days ago."
whois_insane_1780911976,char_insane,Insane,2026-06-08 19:46:16,"Insane in the Brain is a level twenty-nine Hill Troll Wrecker
    [Retired].",29,Hill Troll,Wrecker,Retired,medium,query_name=Insane | display_name=Insane in the Brain | epithet_or_title=in the Brain
whois_inziladûn_1780911981,,Inziladûn,2026-06-08 19:46:22,"Inziladûn Bsvrjrn is a Black Númenórean [Retired].
                                                        _v
                                                     __* (__)
             ff     ff     ff     ff                {\/ (_(__).-.
      ff    <_\__, <_\__, <_\__, <_\__,      __,~~.(`>|-(___)/ ,_)
    o<_\__,  (_ ff ~(_ ff ~(_ ff ~(_ ff~~~~~@ )\/_;-""``     |
      (___)~~//<_\__, <_\__, <_\__, <_\__,    | \_180+ kills/|
      // >>     (___)~~(___)~~(___)~~(___)~~~~\\_/_______\_//
                // >>  // >>  // >>  // >>     `'---------'`",,Black Númenórean,,Retired,medium,query_name=Inziladun | display_name=Inziladûn Bsvrjrn | epithet_or_title=Bsvrjrn
whois_iolo_1780911987,char_iolo,Iolo,2026-06-08 19:46:28,"Iolo of Mirkwood, Major o'Army of Thranduil is a level thirty
    Silvan Ranger.
Last login 8 months and 2 days ago from *.net.",30,Silvan,Ranger,,medium,"query_name=Iolo | display_name=Iolo of Mirkwood, Major o'Army of Thranduil | epithet_or_title=of Mirkwood, Major o'Army of Thranduil | Last login 8 months and 2 days ago from *.net."
whois_ior_1780911993,char_ior,Ior,2026-06-08 19:46:33,"Ior ""Pathetic. That's what it is. Pathetic"" is a level thirty-one
    Hill Troll Brute [Retired].

!O>'brutez wanna come?
Ok.

Brutez says 'where you going?'
Brutez says 'I cant go far'
Brutez says 'getting married in an hour'",31,Hill Troll,Brute,Retired,medium,"query_name=Ior | display_name=Ior ""Pathetic. That's what it is. Pathetic"" | epithet_or_title=""Pathetic. That's what it is. Pathetic"""
whois_iorlas_1780911998,char_iorlas,Iorlas,2026-06-08 19:46:39,"Iorlas of Riddermark is a level forty Rohirric Adventurer
    [Retired].
Last login 9 years, 8 months, and 5 days ago from *.com.
lahnborg.tripod.com/ermon.txt

  In memory of Ermon, the slayer of Yochlol.",40,Rohirric Adventurer,,Retired,medium,"query_name=Iorlas | display_name=Iorlas of Riddermark | epithet_or_title=of Riddermark | Last login 9 years, 8 months, and 5 days ago from *.com."
whois_iranon_1780912004,char_iranon,Iranon,2026-06-08 19:46:44,"Iranon is a Black Númenórean [Retired].

{__{_______          {_       {___     {__    {____     {___     {__
{__{__    {__       {_ __     {_ {__   {__  {__    {__  {_ {__   {__
{__{__    {__      {_  {__    {__ {__  {__{__        {__{__ {__  {__
{__{_ {__         {__   {__   {__  {__ {__{__        {__{__  {__ {__
{__{__  {__      {______ {__  {__   {_ {__{__        {__{__   {_ {__
{__{__    {__   {__       {__ {__    {_ __  {__     {__ {__    {_ __
{__{__      {__{__         {__{__      {__    {____     {__      {__",,Black Númenórean,,Retired,medium,query_name=Iranon | display_name=Iranon
whois_irogla_1780912010,char_irogla,Irogla,2026-06-08 19:46:50,No one by that name.,,,,not_found,high,query_name=Irogla | MUME returned: No one by that name.
whois_irv_1780912015,char_irv,Irv,2026-06-08 19:46:56,"Irv is a level sixteen Tarkhnarb Assassin [Retired].

      Come with me my friend, come and see the end
                     And let me swallow up your pain
      Leave the village lights, step into the night
                   Open your mouth to my bloody rain",16,Tarkhnarb,Assassin,Retired,medium,query_name=Irv | display_name=Irv
whois_ishant_1780912021,char_ishant,Ishant,2026-06-08 19:47:01,"Ishant in articulo mortis is an Elf [Retired].
Last login 17 years, 5 months, and 24 days ago.",,Elf,,Retired,medium,"query_name=Ishant | display_name=Ishant in articulo mortis | epithet_or_title=in articulo mortis | Last login 17 years, 5 months, and 24 days ago."
whois_isolde_1780912026,char_isolde,Isolde,2026-06-08 19:47:07,"Isolde is a level fifty-two Eriadorian Heroine.
Last login 10 days and 12 hours ago from [numerical address].",52,Eriadorian Heroine,,,medium,query_name=Isolde | display_name=Isolde | Last login 10 days and 12 hours ago from [numerical address].
whois_itallicus_1780912032,char_itallicus,Itallicus,2026-06-08 19:47:12,No one by that name.,,,,not_found,high,query_name=Itallicus | MUME returned: No one by that name.
whois_ithilagos_1780912037,char_ithilagos,Ithilagos,2026-06-08 19:47:18,"Ithilagos Helegdol, Agent Obliterateur is a level thirty-three
    Sindarin Battlemaster [Retired].
Last login 23 years, 6 months, and 18 days ago from *.dk.
I am the thing that goes bump in the night
I am the jailer who throws away the key
I am the original Mr. Fix-it
I am the batteries that aren't included
I am the cat that should be let out of the bag
I am the Heimlich that performs the maneuvre
I am the spinach that sticks in your teeth
I am the ghost of a chance you don't have

But most of all, I'm your Huckleberry!",33,Sindarin,Battlemaster,Retired,medium,"query_name=Ithilagos | display_name=Ithilagos Helegdol, Agent Obliterateur | epithet_or_title=Helegdol, Agent Obliterateur | Last login 23 years, 6 months, and 18 days ago from *.dk."
whois_ithy_1780912043,char_ithy,Ithy,2026-06-08 19:47:23,No one by that name.,,,,not_found,high,query_name=Ithy | MUME returned: No one by that name.
whois_itil_1780912048,char_itil,Itil,2026-06-08 19:47:29,"Itil Icy is a Half-Elf [Retired].
Last login 18 years, 2 months, and 12 days ago.",,Half-Elf,,Retired,medium,"query_name=Itil | display_name=Itil Icy | epithet_or_title=Icy | Last login 18 years, 2 months, and 12 days ago."
whois_ivanushka_1780912054,char_ivanushka,Ivanushka,2026-06-08 19:47:34,"Ivanushka Foolproof of Black Shadow Clan is a Black Númenórean
    [Retired].
Don't drink from the pool Ivanushka! , she said.
But it was already too late ....

http://bsc.mandor.se",,Black Númenórean,,Retired,medium,query_name=Ivanushka | display_name=Ivanushka Foolproof of Black Shadow Clan | epithet_or_title=Foolproof of Black Shadow Clan
whois_iwain_1780912059,char_iwain,Iwain,2026-06-08 19:47:40,"Iwain the Shattering Paw is a Man [Retired].
Last login 7 years, 2 months, and 24 days ago.",,Man,,Retired,medium,"query_name=Iwain | display_name=Iwain the Shattering Paw | epithet_or_title=the Shattering Paw | Last login 7 years, 2 months, and 24 days ago."
whois_iyachtu_1780912065,char_iyachtu,Iyachtu,2026-06-08 19:47:45,"Iyachtu Xvim, Dark Son of Strife is a level forty-eight Tarkhnarb
    Veteran [Retired].",48,Tarkhnarb,Veteran,Retired,medium,"query_name=Iyachtu | display_name=Iyachtu Xvim, Dark Son of Strife | epithet_or_title=Xvim, Dark Son of Strife"
whois_jaagern_1780912071,char_jaagern,Jaagern,2026-06-08 19:47:51,Jaagern the multi-talented is an Elf [Retired].,,Elf,,Retired,medium,query_name=Jaagern | display_name=Jaagern the multi-talented | epithet_or_title=the multi-talented
whois_jabba_1780912076,char_jabba,Jabba,2026-06-08 19:47:57,"Jabba the Hut is a Maia (Wright) [Retired].

Berasefa/Elmono/Escape/Goliat/Magi/Theskunk/Toetoe/Xap

Awesome/Boink/Eek/Lâirâthim/Prima/Smartass/Sort/Toe

email:
espenlovaas@gmail.com",,Maia,,Retired,medium,query_name=Jabba | display_name=Jabba the Hut | epithet_or_title=the Hut | role=Wright
whois_jadon_1780912082,char_jadon,Jadon,2026-06-08 19:48:02,"Jadon is the Kaoolest [Retired] is a Maia.

Bobsled News from Valinor:

* Warrens I is still the team to beat.
* Rumors from the Goblin Caves suggest a team is forming.
* Reports of an Elven doping scandal remain under investigation.
* The Blue Mountains team has been banned from using Mithril components.
* Next Misty Mountains Invitational planned for the 1st of Solmath.
* The Zaugurz Tribe issued a Press Release stating:
'We have a pretty unbeatable team! and an extra sled behind us with flasks'",,the Kaoolest is a Maia,,Retired,medium,query_name=Jadon | display_name=Jadon
whois_jamie_1780912087,char_jamie,Jamie,2026-06-08 19:48:08,"Jamie is a level one Cave Troll Softskin [Retired].

thanks tordol",1,Cave Troll,Softskin,Retired,medium,query_name=Jamie | display_name=Jamie
whois_jandor_1780912093,char_jandor,Jandor,2026-06-08 19:48:14,"Jandor Broadbeam, of Belegost is a level forty-five Dwarven Hero
    [Retired].",45,Dwarven,Hero,Retired,medium,"query_name=Jandor | display_name=Jandor Broadbeam, of Belegost | epithet_or_title=Broadbeam, of Belegost"
whois_janosh_1780912099,char_janosh,Janosh,2026-06-08 19:48:19,"Janosh of Ettenmoors is a level twenty-three Mountain Troll Brute
    [Retired].

I'd like to go to heaven... only to raise hell.",23,Mountain Troll,Brute,Retired,medium,query_name=Janosh | display_name=Janosh of Ettenmoors | epithet_or_title=of Ettenmoors
whois_jarhala_1780912104,char_jarhala,Jarhala,2026-06-08 19:48:25,No one by that name.,,,,not_found,high,query_name=Jarhala | MUME returned: No one by that name.
whois_jarlaxle_1780912110,char_jarlaxle,Jarlaxle,2026-06-08 19:48:30,"Jarlaxle Axebreaker is a level forty-five Tarkhnarb Soldier
    [Retired].

What was that?
That was your life, mate
Oh, that was quick! Do i get another?
Sorry, mate, that was it",45,Tarkhnarb,Soldier,Retired,medium,query_name=Jarlaxle | display_name=Jarlaxle Axebreaker | epithet_or_title=Axebreaker
whois_jaron_1780912115,char_jaron,Jaron,2026-06-08 19:48:36,No one by that name.,,,,not_found,high,query_name=Jaron | MUME returned: No one by that name.
whois_jätte_1780912121,,Jätte,2026-06-08 19:48:41,"Jätte stor och stark is a level thirty-four Cave Troll Adventurer
    [Retired].",34,Cave Troll,Adventurer,Retired,medium,query_name=Jatte | display_name=Jätte stor och stark | epithet_or_title=stor och stark
whois_jauer_1780912127,char_jauer,Jauer,2026-06-08 19:48:47,"Jauer says: Fat with Jau! is an Orc [Retired].

- One of the Titans

Retired with Elestir's full shining until mend and resize is fixed!

Sterman tells you 'nice last narr btw'
Sterman tells you 'well timed and all. It was perfect'",,Orc,,Retired,medium,query_name=Jauer | display_name=Jauer says: Fat with Jau! | epithet_or_title=says: Fat with Jau!
whois_jaws_1780912132,char_jaws,Jaws,2026-06-08 19:48:53,"Jaws is a Man [Retired].
Last login 7 months ago.

  Safety Operations Supervisor",,Man,,Retired,medium,query_name=Jaws | display_name=Jaws | Last login 7 months ago.
whois_jeakoth_1780912138,char_jeakoth,Jeakoth,2026-06-08 19:48:58,"Jeakoth is a Dwarf [Retired].
Last login 11 years, 8 months, and 1 day ago.

   Tyler Durden's Medula Oblongata",,Dwarf,,Retired,medium,"query_name=Jeakoth | display_name=Jeakoth | Last login 11 years, 8 months, and 1 day ago."
whois_jeffbob_1780912143,char_jeffbob,Jeffbob,2026-06-08 19:49:04,No one by that name.,,,,not_found,high,query_name=Jeffbob | MUME returned: No one by that name.
whois_jelly_1780912149,char_jelly,Jelly,2026-06-08 19:49:09,"Jelly is an Orc [Retired].

     How Can Heaven Love Me?",,Orc,,Retired,medium,query_name=Jelly | display_name=Jelly
whois_jensu_1780912154,char_jensu,Jensu,2026-06-08 19:49:15,No one by that name.,,,,not_found,high,query_name=Jensu | MUME returned: No one by that name.
whois_jeran_1780912160,char_jeran,Jeran,2026-06-08 19:49:20,Jeran is a Dwarf [Retired].,,Dwarf,,Retired,medium,query_name=Jeran | display_name=Jeran
whois_jerle_1780912165,char_jerle,Jerle,2026-06-08 19:49:26,"Jerle Shannara, Rider of the Storm is an Elf [Retired].
Last login 5 years, 11 months, and 9 days ago.
Be afraid, be very afraid....
Did someone call for an exterminator?",,Elf,,Retired,medium,"query_name=Jerle | display_name=Jerle Shannara, Rider of the Storm | epithet_or_title=Shannara, Rider of the Storm | Last login 5 years, 11 months, and 9 days ago."
whois_jerpa_1780912171,char_jerpa,Jerpa,2026-06-08 19:49:31,No one by that name.,,,,not_found,high,query_name=Jerpa | MUME returned: No one by that name.
whois_jheran_1780912176,char_jheran,Jheran,2026-06-08 19:49:37,"Jheran the Snake is a level forty Black Númenórean Ranger
    [Retired].

       An obstacle is something you see,

       when you take your eyes off the goal.",40,Black Númenórean,Ranger,Retired,medium,query_name=Jheran | display_name=Jheran the Snake | epithet_or_title=the Snake
whois_jimbo_1780912182,char_jimbo,Jimbo,2026-06-08 19:49:42,"Jimbo Jones is a level twenty-nine Fallohide Warden [Retired].
Last login 23 years, 1 month, and 24 days ago from *.com.
Ah, the cruel irony of drowning in ice!",29,Fallohide,Warden,Retired,medium,"query_name=Jimbo | display_name=Jimbo Jones | epithet_or_title=Jones | Last login 23 years, 1 month, and 24 days ago from *.com."
whois_joan_1780912188,char_joan,Joan,2026-06-08 19:49:48,"Joan, la Pucelle d'Arnor is a Woman [Retired].",,Woman,,Retired,medium,"query_name=Joan | display_name=Joan, la Pucelle d'Arnor | epithet_or_title=, la Pucelle d'Arnor"
whois_johannes_1780912193,char_johannes,Johannes,2026-06-08 19:49:54,"Johannes is a level one Dúnadan Apprentice [Retired].
Last login 25 years and 27 days ago from *.dk.

Akhorahil  Eldarion   Ithilagos  Merimac    Quin       Uralyon    Ymer
Bambi      Féagwath   Johannes   Nénar      Rugorn     Vincenzo   Zuljin
Chógâll    Grom       Kurdran    Ogyf       Shathûr    Wilwarin
Danath     Harowen    Legion     Pomfrit    Terendul   X...

Immortal:  Atlas.

If you wish to contact me, MUME mail Atlas.",1,Dúnadan Apprentice,,Retired,medium,query_name=Johannes | display_name=Johannes | Last login 25 years and 27 days ago from *.dk.
whois_johhaidii_1780912199,char_johhaidii,Johhaidii,2026-06-08 19:49:59,"Johhaidii the Troll Adventurer is a level thirty Hill Troll
    Wrecker [Retired].",30,Hill Troll,Wrecker,Retired,medium,query_name=Johhaidii | display_name=Johhaidii the Troll Adventurer | epithet_or_title=the Troll Adventurer
whois_johnie_1780912205,char_johnie,Johnie,2026-06-08 19:50:05,"Johnie is a level sixteen Rohirric Fighter [Retired].
Last login 23 years, 11 months, and 4 days ago from [numerical
    address].
i am a smiter with almost no defence and almost no armour
so dont ask me to buff -- i need buffer myself! :)",16,Rohirric Fighter,,Retired,medium,"query_name=Johnie | display_name=Johnie | Last login 23 years, 11 months, and 4 days ago from [numerical address]."
